"Facility";"Code";"Constant";"Description"
"WIN32";"0x80072F8E";"ERROR_INTERNET_LOGIN_FAILURE_DISPLAY_ENTITY_BODY";"The MS-Logoff digest header has been returned from the website. This header specifically instructs the digest package to purge credentials for the associated realm. This error will only be returned if  INTERNET_ERROR_MASK_LOGIN_FAILURE_DISPLAY_ENTITY_BODY option has been set; otherwise, ERROR_INTERNET_LOGIN_FAILURE is returned."
"WIN32";"0x80072F8F";"WININET_E_DECODING_FAILED";"Content decoding has failed."
"WIN32";"0x80072F8F";"ERROR_INTERNET_DECODING_FAILED";"WinINet failed to perform content decoding on the response. For more information, see the Content Encoding topic."
"WIN32";"0x80072F8F";"ERROR_WINHTTP_SECURE_FAILURE";"WinINet failed to perform content decoding on the response. For more information, see the Content Encoding topic."
"WIN32";"0x80072F98";"ERROR_WINHTTP_RESPONSE_DRAIN_OVERFLOW";"Returned when an incoming response exceeds an internal WinHTTP size limit."
"WIN32";"0x800732C8";"ERROR_IPSEC_QM_POLICY_EXISTS";"The specified quick mode policy already exists."
"WIN32";"0x800732C9";"ERROR_IPSEC_QM_POLICY_NOT_FOUND";"The specified quick mode policy was not found."
"WIN32";"0x800732CA";"ERROR_IPSEC_QM_POLICY_IN_USE";"The specified quick mode policy is being used."
"WIN32";"0x800732CB";"ERROR_IPSEC_MM_POLICY_EXISTS";"The specified main mode policy already exists."
"WIN32";"0x800732CC";"ERROR_IPSEC_MM_POLICY_NOT_FOUND";"The specified main mode policy was not found."
"WIN32";"0x800732CD";"ERROR_IPSEC_MM_POLICY_IN_USE";"The specified main mode policy is being used."
"WIN32";"0x800732CE";"ERROR_IPSEC_MM_FILTER_EXISTS";"The specified main mode filter already exists."
"WIN32";"0x800732CF";"ERROR_IPSEC_MM_FILTER_NOT_FOUND";"The specified main mode filter was not found."
"WIN32";"0x800732D0";"ERROR_IPSEC_TRANSPORT_FILTER_EXISTS";"The specified transport mode filter already exists."
"WIN32";"0x800732D1";"ERROR_IPSEC_TRANSPORT_FILTER_NOT_FOUND";"The specified transport mode filter does not exist."
"WIN32";"0x800732D2";"ERROR_IPSEC_MM_AUTH_EXISTS";"The specified main mode authentication list exists."
"WIN32";"0x800732D3";"ERROR_IPSEC_MM_AUTH_NOT_FOUND";"The specified main mode authentication list was not found."
"WIN32";"0x800732D4";"ERROR_IPSEC_MM_AUTH_IN_USE";"The specified main mode authentication list is being used."
"WIN32";"0x800732D5";"ERROR_IPSEC_DEFAULT_MM_POLICY_NOT_FOUND";"The specified default main mode policy was not found."
"WIN32";"0x800732D6";"ERROR_IPSEC_DEFAULT_MM_AUTH_NOT_FOUND";"The specified default main mode authentication list was not found."
"WIN32";"0x800732D7";"ERROR_IPSEC_DEFAULT_QM_POLICY_NOT_FOUND";"The specified default quick mode policy was not found."
"WIN32";"0x800732D8";"ERROR_IPSEC_TUNNEL_FILTER_EXISTS";"The specified tunnel mode filter exists."
"WIN32";"0x800732D9";"ERROR_IPSEC_TUNNEL_FILTER_NOT_FOUND";"The specified tunnel mode filter was not found."
"WIN32";"0x800732DA";"ERROR_IPSEC_MM_FILTER_PENDING_DELETION";"The Main Mode filter is pending deletion."
"WIN32";"0x800732DB";"ERROR_IPSEC_TRANSPORT_FILTER_PENDING_DELETION";"The transport filter is pending deletion."
"WIN32";"0x800732DB";"ERROR_IPSEC_TRANSPORT_FILTER_ENDING_DELETION";"The transport filter is pending deletion."
"WIN32";"0x800732DC";"ERROR_IPSEC_TUNNEL_FILTER_PENDING_DELETION";"The tunnel filter is pending deletion."
"WIN32";"0x800732DD";"ERROR_IPSEC_MM_POLICY_PENDING_DELETION";"The Main Mode policy is pending deletion."
"WIN32";"0x800732DD";"ERROR_IPSEC_MM_POLICY_PENDING_ELETION";"The main mode policy is pending deletion."
"WIN32";"0x800732DE";"ERROR_IPSEC_MM_AUTH_PENDING_DELETION";"The Main Mode authentication bundle is pending deletion."
"WIN32";"0x800732DF";"ERROR_IPSEC_QM_POLICY_PENDING_DELETION";"The Quick Mode policy is pending deletion."
"WIN32";"0x800732E0";"WARNING_IPSEC_MM_POLICY_PRUNED";"The Main Mode policy was successfully added, but some of the requested offers are not supported."
"WIN32";"0x800732E1";"WARNING_IPSEC_QM_POLICY_PRUNED";"The Quick Mode policy was successfully added, but some of the requested offers are not supported."
"WIN32";"0x800735E8";"ERROR_IPSEC_IKE_NEG_STATUS_BEGIN";"ERROR_IPSEC_IKE_NEG_STATUS_BEGIN."
"WIN32";"0x800735E9";"ERROR_IPSEC_IKE_AUTH_FAIL";"IKE authentication credentials are unacceptable."
"WIN32";"0x800735EA";"ERROR_IPSEC_IKE_ATTRIB_FAIL";"IKE security attributes are unacceptable."
"WIN32";"0x800735EB";"ERROR_IPSEC_IKE_NEGOTIATION_PENDING";"IKE Negotiation in progress."
"WIN32";"0x800735EC";"ERROR_IPSEC_IKE_GENERAL_PROCESSING_ERROR";"General processing error."
"WIN32";"0x800735ED";"ERROR_IPSEC_IKE_TIMED_OUT";"Negotiation timed out."
"WIN32";"0x800735EE";"ERROR_IPSEC_IKE_NO_CERT";"IKE failed to find valid machine certificate. Contact your Network Security Administrator about installing a valid certificate in the appropriate Certificate Store."
"WIN32";"0x800735EF";"ERROR_IPSEC_IKE_SA_DELETED";"IKE SA deleted by peer before establishment completed."
"WIN32";"0x800735F0";"ERROR_IPSEC_IKE_SA_REAPED";"IKE SA deleted before establishment completed."
"WIN32";"0x800735F1";"ERROR_IPSEC_IKE_MM_ACQUIRE_DROP";"Negotiation request sat in Queue too long."
"WIN32";"0x800735F2";"ERROR_IPSEC_IKE_QM_ACQUIRE_DROP";"Negotiation request sat in Queue too long."
"WIN32";"0x800735F3";"ERROR_IPSEC_IKE_QUEUE_DROP_MM";"Negotiation request sat in Queue too long."
"WIN32";"0x800735F4";"ERROR_IPSEC_IKE_QUEUE_DROP_NO_MM";"Negotiation request sat in Queue too long."
"WIN32";"0x800735F5";"ERROR_IPSEC_IKE_DROP_NO_RESPONSE";"No response from peer."
"WIN32";"0x800735F6";"ERROR_IPSEC_IKE_MM_DELAY_DROP";"Negotiation took too long."
"WIN32";"0x800735F7";"ERROR_IPSEC_IKE_QM_DELAY_DROP";"Negotiation took too long."
"WIN32";"0x800735F8";"ERROR_IPSEC_IKE_ERROR";"Unknown error occurred."
"WIN32";"0x800735F9";"ERROR_IPSEC_IKE_CRL_FAILED";"Certificate Revocation Check failed."
"WIN32";"0x800735FA";"ERROR_IPSEC_IKE_INVALID_KEY_USAGE";"Invalid certificate key usage."
"WIN32";"0x800735FB";"ERROR_IPSEC_IKE_INVALID_CERT_TYPE";"Invalid certificate type."
"WIN32";"0x800735FC";"ERROR_IPSEC_IKE_NO_PRIVATE_KEY";"IKE negotiation failed because the machine certificate used does not have a private key. IPsec certificates require a private key. Contact your Network Security administrator about replacing with a certificate that has a private key."
"WIN32";"0x800735FD";"ERROR_IPSEC_IKE_SIMULTANEOUS_REKEY";"Simultaneous rekeys were detected."
"WIN32";"0x800735FE";"ERROR_IPSEC_IKE_DH_FAIL";"Failure in Diffie-Hellman computation."
"WIN32";"0x800735FF";"ERROR_IPSEC_IKE_CRITICAL_PAYLOAD_NOT_RECOGNIZED";"Don't know how to process critical payload."
"WIN32";"0x80073600";"ERROR_IPSEC_IKE_INVALID_HEADER";"Invalid header."
"WIN32";"0x80073601";"ERROR_IPSEC_IKE_NO_POLICY";"No policy configured."
"WIN32";"0x80073602";"ERROR_IPSEC_IKE_INVALID_SIGNATURE";"Failed to verify signature."
"WIN32";"0x80073603";"ERROR_IPSEC_IKE_KERBEROS_ERROR";"Failed to authenticate using Kerberos."
"WIN32";"0x80073604";"ERROR_IPSEC_IKE_NO_PUBLIC_KEY";"Peer's certificate did not have a public key."
"WIN32";"0x80073605";"ERROR_IPSEC_IKE_PROCESS_ERR";"Error processing error payload."
"WIN32";"0x80073606";"ERROR_IPSEC_IKE_PROCESS_ERR_SA";"Error processing SA payload."
"WIN32";"0x80073607";"ERROR_IPSEC_IKE_PROCESS_ERR_PROP";"Error processing Proposal payload."
"WIN32";"0x80073608";"ERROR_IPSEC_IKE_PROCESS_ERR_TRANS";"Error processing Transform payload."
"WIN32";"0x80073609";"ERROR_IPSEC_IKE_PROCESS_ERR_KE";"Error processing KE payload."
"WIN32";"0x8007360A";"ERROR_IPSEC_IKE_PROCESS_ERR_ID";"Error processing ID payload."
"WIN32";"0x8007360B";"ERROR_IPSEC_IKE_PROCESS_ERR_CERT";"Error processing Cert payload."
"WIN32";"0x8007360C";"ERROR_IPSEC_IKE_PROCESS_ERR_CERT_REQ";"Error processing Certificate Request payload."
"WIN32";"0x8007360D";"ERROR_IPSEC_IKE_PROCESS_ERR_HASH";"Error processing Hash payload."
"WIN32";"0x8007360E";"ERROR_IPSEC_IKE_PROCESS_ERR_SIG";"Error processing Signature payload."
"WIN32";"0x8007360F";"ERROR_IPSEC_IKE_PROCESS_ERR_NONCE";"Error processing Nonce payload."
"WIN32";"0x80073610";"ERROR_IPSEC_IKE_PROCESS_ERR_NOTIFY";"Error processing Notify payload."
"WIN32";"0x80073611";"ERROR_IPSEC_IKE_PROCESS_ERR_DELETE";"Error processing Delete Payload."
"WIN32";"0x80073612";"ERROR_IPSEC_IKE_PROCESS_ERR_VENDOR";"Error processing VendorId payload."
"WIN32";"0x80073613";"ERROR_IPSEC_IKE_INVALID_PAYLOAD";"Invalid payload received."
"WIN32";"0x80073614";"ERROR_IPSEC_IKE_LOAD_SOFT_SA";"Soft SA loaded."
"WIN32";"0x80073615";"ERROR_IPSEC_IKE_SOFT_SA_TORN_DOWN";"Soft SA torn down."
"WIN32";"0x80073616";"ERROR_IPSEC_IKE_INVALID_COOKIE";"Invalid cookie received."
"WIN32";"0x80073617";"ERROR_IPSEC_IKE_NO_PEER_CERT";"Peer failed to send valid machine certificate."
"WIN32";"0x80073618";"ERROR_IPSEC_IKE_PEER_CRL_FAILED";"Certification Revocation check of peer's certificate failed."
"WIN32";"0x80073619";"ERROR_IPSEC_IKE_POLICY_CHANGE";"New policy invalidated SAs formed with old policy."
"WIN32";"0x8007361A";"ERROR_IPSEC_IKE_NO_MM_POLICY";"There is no available Main Mode IKE policy."
"WIN32";"0x8007361B";"ERROR_IPSEC_IKE_NOTCBPRIV";"Failed to enabled TCB privilege."
"WIN32";"0x8007361C";"ERROR_IPSEC_IKE_SECLOADFAIL";"Failed to load SECURITY.DLL."
"WIN32";"0x8007361D";"ERROR_IPSEC_IKE_FAILSSPINIT";"Failed to obtain security function table dispatch address from SSPI."
"WIN32";"0x8007361E";"ERROR_IPSEC_IKE_FAILQUERYSSP";"Failed to query Kerberos package to obtain max token size."
"WIN32";"0x8007361F";"ERROR_IPSEC_IKE_SRVACQFAIL";"Failed to obtain Kerberos server credentials for ISAKMP/ERROR_IPSEC_IKE service. Kerberos authentication will not function. The most likely reason for this is lack of domain membership. This is normal if your computer is a member of a workgroup."
"WIN32";"0x80073620";"ERROR_IPSEC_IKE_SRVQUERYCRED";"Failed to determine SSPI principal name for ISAKMP/ERROR_IPSEC_IKE service (QueryCredentialsAttributes)."
"WIN32";"0x80073621";"ERROR_IPSEC_IKE_GETSPIFAIL";"Failed to obtain new SPI for the inbound SA from IPsec driver. The most common cause for this is that the driver does not have the correct filter. Check your policy to verify the filters."
"WIN32";"0x80073622";"ERROR_IPSEC_IKE_INVALID_FILTER";"Given filter is invalid."
"WIN32";"0x80073623";"ERROR_IPSEC_IKE_OUT_OF_MEMORY";"Memory allocation failed."
"WIN32";"0x80073624";"ERROR_IPSEC_IKE_ADD_UPDATE_KEY_FAILED";"Failed to add Security Association to IPsec Driver. The most common cause for this is if the IKE negotiation took too long to complete. If the problem persists, reduce the load on the faulting machine."
"WIN32";"0x80073625";"ERROR_IPSEC_IKE_INVALID_POLICY";"Invalid policy."
"WIN32";"0x80073626";"ERROR_IPSEC_IKE_UNKNOWN_DOI";"Invalid DOI."
"WIN32";"0x80073627";"ERROR_IPSEC_IKE_INVALID_SITUATION";"Invalid situation."
"WIN32";"0x80073628";"ERROR_IPSEC_IKE_DH_FAILURE";"Diffie-Hellman failure."
"WIN32";"0x80073629";"ERROR_IPSEC_IKE_INVALID_GROUP";"Invalid Diffie-Hellman group."
"WIN32";"0x8007362A";"ERROR_IPSEC_IKE_ENCRYPT";"Error encrypting payload."
"WIN32";"0x8007362B";"ERROR_IPSEC_IKE_DECRYPT";"Error decrypting payload."
"WIN32";"0x8007362C";"ERROR_IPSEC_IKE_POLICY_MATCH";"Policy match error."
"WIN32";"0x8007362D";"ERROR_IPSEC_IKE_UNSUPPORTED_ID";"Unsupported ID."
"WIN32";"0x8007362E";"ERROR_IPSEC_IKE_INVALID_HASH";"Hash verification failed."
"WIN32";"0x8007362F";"ERROR_IPSEC_IKE_INVALID_HASH_ALG";"Invalid hash algorithm."
"WIN32";"0x80073630";"ERROR_IPSEC_IKE_INVALID_HASH_SIZE";"Invalid hash size."
"WIN32";"0x80073631";"ERROR_IPSEC_IKE_INVALID_ENCRYPT_ALG";"Invalid encryption algorithm."
"WIN32";"0x80073632";"ERROR_IPSEC_IKE_INVALID_AUTH_ALG";"Invalid authentication algorithm."
"WIN32";"0x80073633";"ERROR_IPSEC_IKE_INVALID_SIG";"Invalid certificate signature."
"WIN32";"0x80073634";"ERROR_IPSEC_IKE_LOAD_FAILED";"Load failed."
"WIN32";"0x80073635";"ERROR_IPSEC_IKE_RPC_DELETE";"Deleted via RPC call."
"WIN32";"0x80073636";"ERROR_IPSEC_IKE_BENIGN_REINIT";"Temporary state created to perform reinitialization. This is not a real failure."
"WIN32";"0x80073637";"ERROR_IPSEC_IKE_INVALID_RESPONDER_LIFETIME_NOTIFY";"The lifetime value received in the Responder Lifetime Notify is below the Windows 2000 configured minimum value. Please fix the policy on the peer machine."
"WIN32";"0x80073638";"ERROR_IPSEC_IKE_INVALID_MAJOR_VERSION";"The recipient cannot handle version of IKE specified in the header."
"WIN32";"0x80073639";"ERROR_IPSEC_IKE_INVALID_CERT_KEYLEN";"Key length in certificate is too small for configured security requirements."
"WIN32";"0x8007363A";"ERROR_IPSEC_IKE_MM_LIMIT";"Max number of established MM SAs to peer exceeded."
"WIN32";"0x8007363B";"ERROR_IPSEC_IKE_NEGOTIATION_DISABLED";"IKE received a policy that disables negotiation."
"WIN32";"0x8007363C";"ERROR_IPSEC_IKE_QM_LIMIT";"Reached maximum quick mode limit for the main mode. New main mode will be started."
"WIN32";"0x8007363D";"ERROR_IPSEC_IKE_MM_EXPIRED";"Main mode SA lifetime expired or peer sent a main mode delete."
"WIN32";"0x8007363E";"ERROR_IPSEC_IKE_PEER_MM_ASSUMED_INVALID";"Main mode SA assumed to be invalid because peer stopped responding."
"WIN32";"0x8007363F";"ERROR_IPSEC_IKE_CERT_CHAIN_POLICY_MISMATCH";"Certificate doesn't chain to a trusted root in IPsec policy."
"WIN32";"0x80073640";"ERROR_IPSEC_IKE_UNEXPECTED_MESSAGE_ID";"Received unexpected message ID."
"WIN32";"0x80073641";"ERROR_IPSEC_IKE_INVALID_AUTH_PAYLOAD";"Received invalid authentication offers."
"WIN32";"0x80073641";"ERROR_IPSEC_IKE_INVALID_UMATTS";"Received invalid AuthIP user mode attributes."
"WIN32";"0x80073642";"ERROR_IPSEC_IKE_DOS_COOKIE_SENT";"Sent DoS cookie notify to initiator."
"WIN32";"0x80073643";"ERROR_IPSEC_IKE_SHUTTING_DOWN";"IKE service is shutting down."
"WIN32";"0x80073644";"ERROR_IPSEC_IKE_CGA_AUTH_FAILED";"Could not verify binding between CGA address and certificate."
"WIN32";"0x80073645";"ERROR_IPSEC_IKE_PROCESS_ERR_NATOA";"Error processing NatOA payload."
"WIN32";"0x80073646";"ERROR_IPSEC_IKE_INVALID_MM_FOR_QM";"Parameters of the main mode are invalid for this quick mode."
"WIN32";"0x80073647";"ERROR_IPSEC_IKE_QM_EXPIRED";"Quick mode SA was expired by IPsec driver."
"WIN32";"0x80073648";"ERROR_IPSEC_IKE_TOO_MANY_FILTERS";"Too many dynamically added IKEEXT filters were detected."
"WIN32";"0x80073649";"ERROR_IPSEC_IKE_NEG_STATUS_END";"ERROR_IPSEC_IKE_NEG_STATUS_END."
"WIN32";"0x8007364A";"ERROR_IPSEC_IKE_KILL_DUMMY_NAP_TUNNEL";"NAP reauth succeeded and must delete the dummy NAP IKEv2 tunnel."
"WIN32";"0x8007364B";"ERROR_IPSEC_IKE_INNER_IP_ASSIGNMENT_FAILURE";"Error in assigning inner IP address to initiator in tunnel mode."
"WIN32";"0x8007364C";"ERROR_IPSEC_IKE_REQUIRE_CP_PAYLOAD_MISSING";"Require configuration payload missing."
"WIN32";"0x8007364D";"ERROR_IPSEC_KEY_MODULE_IMPERSONATION_NEGOTIATION_PENDING";"A negotiation running as the security principle who issued the connection is in progress."
"WIN32";"0x8007364E";"ERROR_IPSEC_IKE_COEXISTENCE_SUPPRESS";"SA was deleted due to IKEv1/AuthIP co-existence suppress check."
"WIN32";"0x8007364F";"ERROR_IPSEC_IKE_RATELIMIT_DROP";"Incoming SA request was dropped due to peer IP address rate limiting."
"WIN32";"0x80073650";"ERROR_IPSEC_IKE_PEER_DOESNT_SUPPORT_MOBIKE";"Peer does not support MOBIKE."
"WIN32";"0x80073651";"ERROR_IPSEC_IKE_AUTHORIZATION_FAILURE";"SA establishment is not authorized."
"WIN32";"0x80073652";"ERROR_IPSEC_IKE_STRONG_CRED_AUTHORIZATION_FAILURE";"SA establishment is not authorized because there is not a sufficiently strong PKINIT-based credential."
"WIN32";"0x80073653";"ERROR_IPSEC_IKE_AUTHORIZATION_FAILURE_WITH_OPTIONAL_RETRY";"SA establishment is not authorized. You may need to enter updated or different credentials such as a smartcard."
"WIN32";"0x80073654";"ERROR_IPSEC_IKE_STRONG_CRED_AUTHORIZATION_AND_CERTMAP_FAILURE";"SA establishment is not authorized because there is not a sufficiently strong PKINIT-based credential. This might be related to certificate-to-account mapping failure for the SA."
"WIN32";"0x80073655";"ERROR_IPSEC_IKE_NEG_STATUS_EXTENDED_END";"ERROR_IPSEC_IKE_NEG_STATUS_EXTENDED_END."
"WIN32";"0x80073656";"ERROR_IPSEC_BAD_SPI";"The SPI in the packet does not match a valid IPsec SA."
"WIN32";"0x80073657";"ERROR_IPSEC_SA_LIFETIME_EXPIRED";"Packet was received on an IPsec SA whose lifetime has expired."
"WIN32";"0x80073658";"ERROR_IPSEC_WRONG_SA";"Packet was received on an IPsec SA that does not match the packet characteristics."
"WIN32";"0x80073659";"ERROR_IPSEC_REPLAY_CHECK_FAILED";"Packet sequence number replay check failed."
"WIN32";"0x8007365A";"ERROR_IPSEC_INVALID_PACKET";"IPsec header and/or trailer in the packet is invalid."
"WIN32";"0x8007365B";"ERROR_IPSEC_INTEGRITY_CHECK_FAILED";"IPsec integrity check failed."
"WIN32";"0x8007365C";"ERROR_IPSEC_CLEAR_TEXT_DROP";"IPsec dropped a clear text packet."
"WIN32";"0x8007365D";"ERROR_IPSEC_AUTH_FIREWALL_DROP";"IPsec dropped an incoming ESP packet in authenticated firewall mode. This drop is benign."
"WIN32";"0x8007365E";"ERROR_IPSEC_THROTTLE_DROP";"IPsec dropped a packet due to DoS throttling."
"WIN32";"0x80073665";"ERROR_IPSEC_DOSP_BLOCK";"IPsec DoS Protection matched an explicit block rule."
"WIN32";"0x80073666";"ERROR_IPSEC_DOSP_RECEIVED_MULTICAST";"IPsec DoS Protection received an IPsec specific multicast packet which is not allowed."
"WIN32";"0x80073667";"ERROR_IPSEC_DOSP_INVALID_PACKET";"IPsec DoS Protection received an incorrectly formatted packet."
"WIN32";"0x80073668";"ERROR_IPSEC_DOSP_STATE_LOOKUP_FAILED";"IPsec DoS Protection failed to look up state."
"WIN32";"0x80073669";"ERROR_IPSEC_DOSP_MAX_ENTRIES";"IPsec DoS Protection failed to create state because the maximum number of entries allowed by policy has been reached."
"WIN32";"0x8007366A";"ERROR_IPSEC_DOSP_KEYMOD_NOT_ALLOWED";"IPsec DoS Protection received an IPsec negotiation packet for a keying module which is not allowed by policy."
